"VARSET2","CLASS2","VARNAMES2","MEANS2"
81,0,"BLDDENI",590.65639858835
81,1,"BLDDENI",648.321085174511
81,0,"GWTRTB1YB",0.00369913686806412
81,1,"GWTRTB1YB",0.000724112961622013
81,0,"L039",0.0104808877928483
81,1,"L039",0.0492396813902969
81,0,"L060",0.00246609124537608
81,1,"L060",0
81,0,"OICP",0.381011097410604
81,1,"OICP",0.485155684286749
81,0,"PCLDEND1",0.237361282367448
81,1,"PCLDEND1",0.169442433019551
81,0,"PCLDEND9",0.00246609124537608
81,1,"PCLDEND9",0
81,0,"RDDEN",0.0357690875462392
81,1,"RDDEN",0.0329483091962346
81,0,"RDDEND2",0
81,1,"RDDEND2",0.00144822592324403
81,0,"RDP",0.875462392108508
81,1,"RDP",0.923968139029689
81,0,"SAGESAND9",0.00597577373612824
81,1,"SAGESAND9",0.00328886531498914
81,0,"SLOPSTR1",0.0359819949198238
81,1,"SLOPSTR1",0.0348719320600704
81,0,"SPAGESTR2",0.189272503082614
81,1,"SPAGESTR2",0.255611875452571
81,0,"SPDIASTRC",1.30826140567201
81,1,"SPDIASTRC",1.56408399710355
81,0,"SSH1",0.0246609124537608
81,1,"SSH1",0.0123099203475742
81,0,"SSH7_25",0.130702836004932
81,1,"SSH7_25",0.274438812454743
82,0,"BLDADEN",0.219108679613829
82,1,"BLDADEN",0.22872441890272
82,0,"L032",0.284217016029593
82,1,"L032",0.21216509775525
82,0,"L039",0.0104808877928483
82,1,"L039",0.0492396813902969
82,0,"L060",0.00246609124537608
82,1,"L060",0
82,0,"OICP",0.381011097410604
82,1,"OICP",0.485155684286749
82,0,"PCLDEND1",0.237361282367448
82,1,"PCLDEND1",0.169442433019551
82,0,"RDDEN",0.0357690875462392
82,1,"RDDEN",0.0329483091962346
82,0,"RDDEND2",0
82,1,"RDDEND2",0.00144822592324403
82,0,"RDP",0.875462392108508
82,1,"RDP",0.923968139029689
82,0,"SAGESAND9",0.00597577373612824
82,1,"SAGESAND9",0.00328886531498914
82,0,"SDIASTRD10",0.000107414303329223
82,1,"SDIASTRD10",4.01622013034033e-05
82,0,"SLOPSTR1",0.0359819949198238
82,1,"SLOPSTR1",0.0348719320600704
82,0,"SPAGESAN1",0.0172626387176326
82,1,"SPAGESAN1",0.0152063721940623
82,0,"SPDIASTR6",0.0104808877928483
82,1,"SPDIASTR6",0.0195510499637944
82,0,"SPDIASTRC",1.30826140567201
82,1,"SPDIASTRC",1.56408399710355
82,0,"SSH1",0.0246609124537608
82,1,"SSH1",0.0123099203475742
82,0,"SSH13",0
82,1,"SSH13",0.00144822592324403
82,0,"SSH7_25",0.130702836004932
82,1,"SSH7_25",0.274438812454743
82,0,"T20_1800SD",13.8180298264012
82,1,"T20_1800SD",21.6282123972377
83,0,"BLDADEN",0.219108679613829
83,1,"BLDADEN",0.22872441890272
83,0,"BLDADEND0",0.0166461159062885
83,1,"BLDADEND0",0.0101375814627082
83,0,"BLDDEND1",0.280517879161529
83,1,"BLDDEND1",0.264301230992035
83,0,"BLDDENI",590.65639858835
83,1,"BLDDENI",648.321085174511
83,0,"L039",0.0104808877928483
83,1,"L039",0.0492396813902969
83,0,"L060",0.00246609124537608
83,1,"L060",0
83,0,"OICP",0.381011097410604
83,1,"OICP",0.485155684286749
83,0,"PCLDEND1",0.237361282367448
83,1,"PCLDEND1",0.169442433019551
83,0,"RDDEN",0.0357690875462392
83,1,"RDDEN",0.0329483091962346
83,0,"RDP",0.875462392108508
83,1,"RDP",0.923968139029689
83,0,"SAGESAND9",0.00597577373612824
83,1,"SAGESAND9",0.00328886531498914
83,0,"SAGESTRD8",0.00348786744759556
83,1,"SAGESTRD8",0.00222033454018827
83,0,"SDIASTRD1",0.0102171522811344
83,1,"SDIASTRD1",0.0104797443881245
83,0,"SDIASTRD10",0.000107414303329223
83,1,"SDIASTRD10",4.01622013034033e-05
83,0,"SPAGESAN1",0.0172626387176326
83,1,"SPAGESAN1",0.0152063721940623
83,0,"SPDIASTR6",0.0104808877928483
83,1,"SPDIASTR6",0.0195510499637944
83,0,"SPDIASTRC",1.30826140567201
83,1,"SPDIASTRC",1.56408399710355
83,0,"SSH24",0.064118372379778
83,1,"SSH24",0.0731354091238233
83,0,"SSH7_25",0.130702836004932
83,1,"SSH7_25",0.274438812454743
84,0,"BLDADEN",0.219108679613829
84,1,"BLDADEN",0.22872441890272
84,0,"BLDADEND0",0.0166461159062885
84,1,"BLDADEND0",0.0101375814627082
84,0,"BLDDEND1",0.280517879161529
84,1,"BLDDEND1",0.264301230992035
84,0,"BLDDENI",590.65639858835
84,1,"BLDDENI",648.321085174511
84,0,"GWTRTB1YB",0.00369913686806412
84,1,"GWTRTB1YB",0.000724112961622013
84,0,"L039",0.0104808877928483
84,1,"L039",0.0492396813902969
84,0,"L060",0.00246609124537608
84,1,"L060",0
84,0,"OICP",0.381011097410604
84,1,"OICP",0.485155684286749
84,0,"PCLDEND1",0.237361282367448
84,1,"PCLDEND1",0.169442433019551
84,0,"RDDEN",0.0357690875462392
84,1,"RDDEN",0.0329483091962346
84,0,"RDDEND2",0
84,1,"RDDEND2",0.00144822592324403
84,0,"RDP",0.875462392108508
84,1,"RDP",0.923968139029689
84,0,"SAGESAND9",0.00597577373612824
84,1,"SAGESAND9",0.00328886531498914
84,0,"SLOPSTR1",0.0359819949198238
84,1,"SLOPSTR1",0.0348719320600704
84,0,"SPAGESAN1",0.0172626387176326
84,1,"SPAGESAN1",0.0152063721940623
84,0,"SPDIASTRC",1.30826140567201
84,1,"SPDIASTRC",1.56408399710355
84,0,"SSH1",0.0246609124537608
84,1,"SSH1",0.0123099203475742
84,0,"SSH11",0.0382244143033292
84,1,"SSH11",0.0231716147719044
84,0,"SSH7_25",0.130702836004932
84,1,"SSH7_25",0.274438812454743
85,0,"BLDADEN",0.219108679613829
85,1,"BLDADEN",0.22872441890272
85,0,"BLDADEND0",0.0166461159062885
85,1,"BLDADEND0",0.0101375814627082
85,0,"BLDDEND1",0.280517879161529
85,1,"BLDDEND1",0.264301230992035
85,0,"BLDDENI",590.65639858835
85,1,"BLDDENI",648.321085174511
85,0,"L039",0.0104808877928483
85,1,"L039",0.0492396813902969
85,0,"L060",0.00246609124537608
85,1,"L060",0
85,0,"OICP",0.381011097410604
85,1,"OICP",0.485155684286749
85,0,"PCLDEND1",0.237361282367448
85,1,"PCLDEND1",0.169442433019551
85,0,"RDDEN",0.0357690875462392
85,1,"RDDEN",0.0329483091962346
85,0,"RDDEND2",0
85,1,"RDDEND2",0.00144822592324403
85,0,"RDP",0.875462392108508
85,1,"RDP",0.923968139029689
85,0,"SAGESAND9",0.00597577373612824
85,1,"SAGESAND9",0.00328886531498914
85,0,"SDIASTRD10",0.000107414303329223
85,1,"SDIASTRD10",4.01622013034033e-05
85,0,"SLOPSTR1",0.0359819949198238
85,1,"SLOPSTR1",0.0348719320600704
85,0,"SPAGESAN1",0.0172626387176326
85,1,"SPAGESAN1",0.0152063721940623
85,0,"SPDIASTR6",0.0104808877928483
85,1,"SPDIASTR6",0.0195510499637944
85,0,"SPDIASTRC",1.30826140567201
85,1,"SPDIASTRC",1.56408399710355
85,0,"SSH1",0.0246609124537608
85,1,"SSH1",0.0123099203475742
85,0,"SSH7_25",0.130702836004932
85,1,"SSH7_25",0.274438812454743
86,0,"BLDADEN",0.219108679613829
86,1,"BLDADEN",0.22872441890272
86,0,"BLDDENI",590.65639858835
86,1,"BLDDENI",648.321085174511
86,0,"L039",0.0104808877928483
86,1,"L039",0.0492396813902969
86,0,"L060",0.00246609124537608
86,1,"L060",0
86,0,"OICP",0.381011097410604
86,1,"OICP",0.485155684286749
86,0,"PCLDEND1",0.237361282367448
86,1,"PCLDEND1",0.169442433019551
86,0,"RDDEN",0.0357690875462392
86,1,"RDDEN",0.0329483091962346
86,0,"RDDEND2",0
86,1,"RDDEND2",0.00144822592324403
86,0,"RDP",0.875462392108508
86,1,"RDP",0.923968139029689
86,0,"SAGESAND9",0.00597577373612824
86,1,"SAGESAND9",0.00328886531498914
86,0,"SDIASTRD10",0.000107414303329223
86,1,"SDIASTRD10",4.01622013034033e-05
86,0,"SLOPSTR1",0.0359819949198238
86,1,"SLOPSTR1",0.0348719320600704
86,0,"SPAGESAN1",0.0172626387176326
86,1,"SPAGESAN1",0.0152063721940623
86,0,"SPAGESTR2",0.189272503082614
86,1,"SPAGESTR2",0.255611875452571
86,0,"SPDIASTR6",0.0104808877928483
86,1,"SPDIASTR6",0.0195510499637944
86,0,"SPDIASTRC",1.30826140567201
86,1,"SPDIASTRC",1.56408399710355
86,0,"SSH1",0.0246609124537608
86,1,"SSH1",0.0123099203475742
86,0,"SSH24",0.064118372379778
86,1,"SSH24",0.0731354091238233
86,0,"SSH7_25",0.130702836004932
86,1,"SSH7_25",0.274438812454743
87,0,"BLDADEN",0.219108679613829
87,1,"BLDADEN",0.22872441890272
87,0,"BLDADEND0",0.0166461159062885
87,1,"BLDADEND0",0.0101375814627082
87,0,"BLDDEND1",0.280517879161529
87,1,"BLDDEND1",0.264301230992035
87,0,"BLDDENI",590.65639858835
87,1,"BLDDENI",648.321085174511
87,0,"L039",0.0104808877928483
87,1,"L039",0.0492396813902969
87,0,"L060",0.00246609124537608
87,1,"L060",0
87,0,"OICP",0.381011097410604
87,1,"OICP",0.485155684286749
87,0,"PCLDEND1",0.237361282367448
87,1,"PCLDEND1",0.169442433019551
87,0,"RDDEN",0.0357690875462392
87,1,"RDDEN",0.0329483091962346
87,0,"RDDEND2",0
87,1,"RDDEND2",0.00144822592324403
87,0,"RDP",0.875462392108508
87,1,"RDP",0.923968139029689
87,0,"SAGESAND9",0.00597577373612824
87,1,"SAGESAND9",0.00328886531498914
87,0,"SAGESTRD8",0.00348786744759556
87,1,"SAGESTRD8",0.00222033454018827
87,0,"SDIASTRD1",0.0102171522811344
87,1,"SDIASTRD1",0.0104797443881245
87,0,"SDIASTRD10",0.000107414303329223
87,1,"SDIASTRD10",4.01622013034033e-05
87,0,"SPAGESAN1",0.0172626387176326
87,1,"SPAGESAN1",0.0152063721940623
87,0,"SPDIASTRC",1.30826140567201
87,1,"SPDIASTRC",1.56408399710355
87,0,"SSH24",0.064118372379778
87,1,"SSH24",0.0731354091238233
87,0,"SSH7_25",0.130702836004932
87,1,"SSH7_25",0.274438812454743
88,0,"BLDADEN",0.219108679613829
88,1,"BLDADEN",0.22872441890272
88,0,"BLDADEND0",0.0166461159062885
88,1,"BLDADEND0",0.0101375814627082
88,0,"BLDDEND1",0.280517879161529
88,1,"BLDDEND1",0.264301230992035
88,0,"BLDDENI",590.65639858835
88,1,"BLDDENI",648.321085174511
88,0,"L039",0.0104808877928483
88,1,"L039",0.0492396813902969
88,0,"L060",0.00246609124537608
88,1,"L060",0
88,0,"OICP",0.381011097410604
88,1,"OICP",0.485155684286749
88,0,"PCLDEND1",0.237361282367448
88,1,"PCLDEND1",0.169442433019551
88,0,"RDDEN",0.0357690875462392
88,1,"RDDEN",0.0329483091962346
88,0,"RDDEND2",0
88,1,"RDDEND2",0.00144822592324403
88,0,"RDP",0.875462392108508
88,1,"RDP",0.923968139029689
88,0,"SAGESAND9",0.00597577373612824
88,1,"SAGESAND9",0.00328886531498914
88,0,"SDIASTRD10",0.000107414303329223
88,1,"SDIASTRD10",4.01622013034033e-05
88,0,"SLOPSTR1",0.0359819949198238
88,1,"SLOPSTR1",0.0348719320600704
88,0,"SPAGESAN1",0.0172626387176326
88,1,"SPAGESAN1",0.0152063721940623
88,0,"SPDIASTR6",0.0104808877928483
88,1,"SPDIASTR6",0.0195510499637944
88,0,"SPDIASTRC",1.30826140567201
88,1,"SPDIASTRC",1.56408399710355
88,0,"SSH1",0.0246609124537608
88,1,"SSH1",0.0123099203475742
88,0,"SSH7_25",0.130702836004932
88,1,"SSH7_25",0.274438812454743
88,0,"SSH8",0.0271270036991369
88,1,"SSH8",0.0304127443881245
89,0,"BLDADEN",0.219108679613829
89,1,"BLDADEN",0.22872441890272
89,0,"L039",0.0104808877928483
89,1,"L039",0.0492396813902969
89,0,"L060",0.00246609124537608
89,1,"L060",0
89,0,"OICP",0.381011097410604
89,1,"OICP",0.485155684286749
89,0,"PCLDEND1",0.237361282367448
89,1,"PCLDEND1",0.169442433019551
89,0,"RDDEN",0.0357690875462392
89,1,"RDDEN",0.0329483091962346
89,0,"RDP",0.875462392108508
89,1,"RDP",0.923968139029689
89,0,"SAGESAND10",0.000535615906288533
89,1,"SAGESAND10",0.000674198406951484
89,0,"SAGESTRD8",0.00348786744759556
89,1,"SAGESTRD8",0.00222033454018827
89,0,"SLOPSAN1",0.00124404227620562
89,1,"SLOPSAN1",0.00108354191343468
89,0,"SLOPSTR1",0.0359819949198238
89,1,"SLOPSTR1",0.0348719320600704
89,0,"SPAGESAN3",0.625154130702836
89,1,"SPAGESAN3",0.694424330195511
89,0,"SPAGESTR2",0.189272503082614
89,1,"SPAGESTR2",0.255611875452571
89,0,"SPDIASTRC",1.30826140567201
89,1,"SPDIASTRC",1.56408399710355
89,0,"SSH13",0
89,1,"SSH13",0.00144822592324403
89,0,"SSH20",0.0450061652281134
89,1,"SSH20",0.0463432295438088
89,0,"SSH24",0.064118372379778
89,1,"SSH24",0.0731354091238233
89,0,"SSH7_25",0.130702836004932
89,1,"SSH7_25",0.274438812454743
89,0,"SSH8",0.0271270036991369
89,1,"SSH8",0.0304127443881245
89,0,"T20_1800SD",13.8180298264012
89,1,"T20_1800SD",21.6282123972377
90,0,"BLDADEN",0.219108679613829
90,1,"BLDADEN",0.22872441890272
90,0,"BLDDENI",590.65639858835
90,1,"BLDDENI",648.321085174511
90,0,"GWTRTB1YB",0.00369913686806412
90,1,"GWTRTB1YB",0.000724112961622013
90,0,"L039",0.0104808877928483
90,1,"L039",0.0492396813902969
90,0,"L060",0.00246609124537608
90,1,"L060",0
90,0,"OICP",0.381011097410604
90,1,"OICP",0.485155684286749
90,0,"PCLDEND1",0.237361282367448
90,1,"PCLDEND1",0.169442433019551
90,0,"RDDEN",0.0357690875462392
90,1,"RDDEN",0.0329483091962346
90,0,"RDDEND2",0
90,1,"RDDEND2",0.00144822592324403
90,0,"RDP",0.875462392108508
90,1,"RDP",0.923968139029689
90,0,"SAGESAND9",0.00597577373612824
90,1,"SAGESAND9",0.00328886531498914
90,0,"SAGESTRD8",0.00348786744759556
90,1,"SAGESTRD8",0.00222033454018827
90,0,"SDIASTRD10",0.000107414303329223
90,1,"SDIASTRD10",4.01622013034033e-05
90,0,"SLOPSAND7",0.00327393958076449
90,1,"SLOPSAND7",0.00375844895003621
90,0,"SLOPSTR1",0.0359819949198238
90,1,"SLOPSTR1",0.0348719320600704
90,0,"SPAGESAN1",0.0172626387176326
90,1,"SPAGESAN1",0.0152063721940623
90,0,"SPDIASTR6",0.0104808877928483
90,1,"SPDIASTR6",0.0195510499637944
90,0,"SPDIASTRC",1.30826140567201
90,1,"SPDIASTRC",1.56408399710355
90,0,"SSH24",0.064118372379778
90,1,"SSH24",0.0731354091238233
90,0,"SSH7_25",0.130702836004932
90,1,"SSH7_25",0.274438812454743
91,0,"BLDADEN",0.219108679613829
91,1,"BLDADEN",0.22872441890272
91,0,"BLDADEND0",0.0166461159062885
91,1,"BLDADEND0",0.0101375814627082
91,0,"BLDDEND1",0.280517879161529
91,1,"BLDDEND1",0.264301230992035
91,0,"BLDDENI",590.65639858835
91,1,"BLDDENI",648.321085174511
91,0,"L039",0.0104808877928483
91,1,"L039",0.0492396813902969
91,0,"L060",0.00246609124537608
91,1,"L060",0
91,0,"OICP",0.381011097410604
91,1,"OICP",0.485155684286749
91,0,"PCLDEND1",0.237361282367448
91,1,"PCLDEND1",0.169442433019551
91,0,"RDDEN",0.0357690875462392
91,1,"RDDEN",0.0329483091962346
91,0,"RDDEND2",0
91,1,"RDDEND2",0.00144822592324403
91,0,"RDP",0.875462392108508
91,1,"RDP",0.923968139029689
91,0,"SAGESAND9",0.00597577373612824
91,1,"SAGESAND9",0.00328886531498914
91,0,"SDIASTRD10",0.000107414303329223
91,1,"SDIASTRD10",4.01622013034033e-05
91,0,"SLOPSTR1",0.0359819949198238
91,1,"SLOPSTR1",0.0348719320600704
91,0,"SPAGESAN1",0.0172626387176326
91,1,"SPAGESAN1",0.0152063721940623
91,0,"SPDIASTR6",0.0104808877928483
91,1,"SPDIASTR6",0.0195510499637944
91,0,"SPDIASTRC",1.30826140567201
91,1,"SPDIASTRC",1.56408399710355
91,0,"SSH1",0.0246609124537608
91,1,"SSH1",0.0123099203475742
91,0,"SSH7_25",0.130702836004932
91,1,"SSH7_25",0.274438812454743
91,0,"SSH9",0.0117139334155364
91,1,"SSH9",0.00651701665459812
92,0,"GWTRTB1YB",0.00369913686806412
92,1,"GWTRTB1YB",0.000724112961622013
92,0,"GWTRTB4YU",0.777435265104809
92,1,"GWTRTB4YU",0.651701665459812
92,0,"L039",0.0104808877928483
92,1,"L039",0.0492396813902969
92,0,"L060",0.00246609124537608
92,1,"L060",0
92,0,"OICP",0.381011097410604
92,1,"OICP",0.485155684286749
92,0,"PCLDEND1",0.237361282367448
92,1,"PCLDEND1",0.169442433019551
92,0,"RDDEN",0.0357690875462392
92,1,"RDDEN",0.0329483091962346
92,0,"RDDEND2",0
92,1,"RDDEND2",0.00144822592324403
92,0,"RDP",0.875462392108508
92,1,"RDP",0.923968139029689
92,0,"SAGESAND9",0.00597577373612824
92,1,"SAGESAND9",0.00328886531498914
92,0,"SDIASTRD10",0.000107414303329223
92,1,"SDIASTRD10",4.01622013034033e-05
92,0,"SLOPSAND7",0.00327393958076449
92,1,"SLOPSAND7",0.00375844895003621
92,0,"SLOPSTR1",0.0359819949198238
92,1,"SLOPSTR1",0.0348719320600704
92,0,"SPAGESAN1",0.0172626387176326
92,1,"SPAGESAN1",0.0152063721940623
92,0,"SPAGESTR2",0.189272503082614
92,1,"SPAGESTR2",0.255611875452571
92,0,"SPDIASTR6",0.0104808877928483
92,1,"SPDIASTR6",0.0195510499637944
92,0,"SPDIASTRC",1.30826140567201
92,1,"SPDIASTRC",1.56408399710355
92,0,"SSH1",0.0246609124537608
92,1,"SSH1",0.0123099203475742
92,0,"SSH24",0.064118372379778
92,1,"SSH24",0.0731354091238233
92,0,"SSH7_25",0.130702836004932
92,1,"SSH7_25",0.274438812454743
93,0,"BLDADEN",0.219108679613829
93,1,"BLDADEN",0.22872441890272
93,0,"BLDADEND0",0.0166461159062885
93,1,"BLDADEND0",0.0101375814627082
93,0,"BLDDEND1",0.280517879161529
93,1,"BLDDEND1",0.264301230992035
93,0,"BLDDENI",590.65639858835
93,1,"BLDDENI",648.321085174511
93,0,"L039",0.0104808877928483
93,1,"L039",0.0492396813902969
93,0,"L060",0.00246609124537608
93,1,"L060",0
93,0,"OICP",0.381011097410604
93,1,"OICP",0.485155684286749
93,0,"PCLDEND1",0.237361282367448
93,1,"PCLDEND1",0.169442433019551
93,0,"RDDEN",0.0357690875462392
93,1,"RDDEN",0.0329483091962346
93,0,"RDDEND2",0
93,1,"RDDEND2",0.00144822592324403
93,0,"RDP",0.875462392108508
93,1,"RDP",0.923968139029689
93,0,"SAGESAND9",0.00597577373612824
93,1,"SAGESAND9",0.00328886531498914
93,0,"SLOPSAN1",0.00124404227620562
93,1,"SLOPSAN1",0.00108354191343468
93,0,"SLOPSTR1",0.0359819949198238
93,1,"SLOPSTR1",0.0348719320600704
93,0,"SPAGESAN1",0.0172626387176326
93,1,"SPAGESAN1",0.0152063721940623
93,0,"SPAGESAN3",0.625154130702836
93,1,"SPAGESAN3",0.694424330195511
93,0,"SPAGESTR2",0.189272503082614
93,1,"SPAGESTR2",0.255611875452571
93,0,"SPDIASTRC",1.30826140567201
93,1,"SPDIASTRC",1.56408399710355
93,0,"SSH24",0.064118372379778
93,1,"SSH24",0.0731354091238233
93,0,"SSH7_25",0.130702836004932
93,1,"SSH7_25",0.274438812454743
94,0,"BLDADEN",0.219108679613829
94,1,"BLDADEN",0.22872441890272
94,0,"BLDADEND0",0.0166461159062885
94,1,"BLDADEND0",0.0101375814627082
94,0,"BLDDEND1",0.280517879161529
94,1,"BLDDEND1",0.264301230992035
94,0,"BLDDENI",590.65639858835
94,1,"BLDDENI",648.321085174511
94,0,"GWTRTB1YB",0.00369913686806412
94,1,"GWTRTB1YB",0.000724112961622013
94,0,"L039",0.0104808877928483
94,1,"L039",0.0492396813902969
94,0,"L060",0.00246609124537608
94,1,"L060",0
94,0,"OICP",0.381011097410604
94,1,"OICP",0.485155684286749
94,0,"PCLDEND1",0.237361282367448
94,1,"PCLDEND1",0.169442433019551
94,0,"RDDEN",0.0357690875462392
94,1,"RDDEN",0.0329483091962346
94,0,"RDP",0.875462392108508
94,1,"RDP",0.923968139029689
94,0,"SAGESAND9",0.00597577373612824
94,1,"SAGESAND9",0.00328886531498914
94,0,"SDIASTRD10",0.000107414303329223
94,1,"SDIASTRD10",4.01622013034033e-05
94,0,"SLOPSAND7",0.00327393958076449
94,1,"SLOPSAND7",0.00375844895003621
94,0,"SLOPSTR1",0.0359819949198238
94,1,"SLOPSTR1",0.0348719320600704
94,0,"SPAGESAN1",0.0172626387176326
94,1,"SPAGESAN1",0.0152063721940623
94,0,"SPDIASTR6",0.0104808877928483
94,1,"SPDIASTR6",0.0195510499637944
94,0,"SPDIASTRC",1.30826140567201
94,1,"SPDIASTRC",1.56408399710355
94,0,"SSH1",0.0246609124537608
94,1,"SSH1",0.0123099203475742
94,0,"SSH7_25",0.130702836004932
94,1,"SSH7_25",0.274438812454743
95,0,"BLDADEN",0.219108679613829
95,1,"BLDADEN",0.22872441890272
95,0,"BLDADEND0",0.0166461159062885
95,1,"BLDADEND0",0.0101375814627082
95,0,"BLDDEND1",0.280517879161529
95,1,"BLDDEND1",0.264301230992035
95,0,"BLDDENI",590.65639858835
95,1,"BLDDENI",648.321085174511
95,0,"L039",0.0104808877928483
95,1,"L039",0.0492396813902969
95,0,"L060",0.00246609124537608
95,1,"L060",0
95,0,"OICP",0.381011097410604
95,1,"OICP",0.485155684286749
95,0,"PCLDEND1",0.237361282367448
95,1,"PCLDEND1",0.169442433019551
95,0,"RDDEN",0.0357690875462392
95,1,"RDDEN",0.0329483091962346
95,0,"RDDEND2",0
95,1,"RDDEND2",0.00144822592324403
95,0,"RDP",0.875462392108508
95,1,"RDP",0.923968139029689
95,0,"SAGESAND9",0.00597577373612824
95,1,"SAGESAND9",0.00328886531498914
95,0,"SDIASTRD10",0.000107414303329223
95,1,"SDIASTRD10",4.01622013034033e-05
95,0,"SLOPSTR1",0.0359819949198238
95,1,"SLOPSTR1",0.0348719320600704
95,0,"SPAGESAN1",0.0172626387176326
95,1,"SPAGESAN1",0.0152063721940623
95,0,"SPAGESTR2",0.189272503082614
95,1,"SPAGESTR2",0.255611875452571
95,0,"SPDIASTR6",0.0104808877928483
95,1,"SPDIASTR6",0.0195510499637944
95,0,"SPDIASTRC",1.30826140567201
95,1,"SPDIASTRC",1.56408399710355
95,0,"SSH7_25",0.130702836004932
95,1,"SSH7_25",0.274438812454743
95,0,"SSH9",0.0117139334155364
95,1,"SSH9",0.00651701665459812
96,0,"BLDADEN",0.219108679613829
96,1,"BLDADEN",0.22872441890272
96,0,"BLDADEND0",0.0166461159062885
96,1,"BLDADEND0",0.0101375814627082
96,0,"BLDDEND1",0.280517879161529
96,1,"BLDDEND1",0.264301230992035
96,0,"BLDDENI",590.65639858835
96,1,"BLDDENI",648.321085174511
96,0,"L039",0.0104808877928483
96,1,"L039",0.0492396813902969
96,0,"L060",0.00246609124537608
96,1,"L060",0
96,0,"OICP",0.381011097410604
96,1,"OICP",0.485155684286749
96,0,"PCLDEND1",0.237361282367448
96,1,"PCLDEND1",0.169442433019551
96,0,"RDDEN",0.0357690875462392
96,1,"RDDEN",0.0329483091962346
96,0,"RDDEND2",0
96,1,"RDDEND2",0.00144822592324403
96,0,"RDP",0.875462392108508
96,1,"RDP",0.923968139029689
96,0,"SAGESAND9",0.00597577373612824
96,1,"SAGESAND9",0.00328886531498914
96,0,"SDIASTRD1",0.0102171522811344
96,1,"SDIASTRD1",0.0104797443881245
96,0,"SDIASTRD10",0.000107414303329223
96,1,"SDIASTRD10",4.01622013034033e-05
96,0,"SLOPSTR1",0.0359819949198238
96,1,"SLOPSTR1",0.0348719320600704
96,0,"SPAGESAN1",0.0172626387176326
96,1,"SPAGESAN1",0.0152063721940623
96,0,"SPAGESTR2",0.189272503082614
96,1,"SPAGESTR2",0.255611875452571
96,0,"SPDIASTR6",0.0104808877928483
96,1,"SPDIASTR6",0.0195510499637944
96,0,"SPDIASTRC",1.30826140567201
96,1,"SPDIASTRC",1.56408399710355
96,0,"SSH7_25",0.130702836004932
96,1,"SSH7_25",0.274438812454743
97,0,"BLDADEN",0.219108679613829
97,1,"BLDADEN",0.22872441890272
97,0,"BLDADEND0",0.0166461159062885
97,1,"BLDADEND0",0.0101375814627082
97,0,"BLDDEND1",0.280517879161529
97,1,"BLDDEND1",0.264301230992035
97,0,"BLDDENI",590.65639858835
97,1,"BLDDENI",648.321085174511
97,0,"L039",0.0104808877928483
97,1,"L039",0.0492396813902969
97,0,"L060",0.00246609124537608
97,1,"L060",0
97,0,"OICP",0.381011097410604
97,1,"OICP",0.485155684286749
97,0,"PCLDEND1",0.237361282367448
97,1,"PCLDEND1",0.169442433019551
97,0,"RDDEN",0.0357690875462392
97,1,"RDDEN",0.0329483091962346
97,0,"RDDEND2",0
97,1,"RDDEND2",0.00144822592324403
97,0,"RDP",0.875462392108508
97,1,"RDP",0.923968139029689
97,0,"SAGESAND9",0.00597577373612824
97,1,"SAGESAND9",0.00328886531498914
97,0,"SDIASTRD10",0.000107414303329223
97,1,"SDIASTRD10",4.01622013034033e-05
97,0,"SLOPSTR1",0.0359819949198238
97,1,"SLOPSTR1",0.0348719320600704
97,0,"SPAGESAN1",0.0172626387176326
97,1,"SPAGESAN1",0.0152063721940623
97,0,"SPAGESTR2",0.189272503082614
97,1,"SPAGESTR2",0.255611875452571
97,0,"SPDIASTR6",0.0104808877928483
97,1,"SPDIASTR6",0.0195510499637944
97,0,"SPDIASTRC",1.30826140567201
97,1,"SPDIASTRC",1.56408399710355
97,0,"SSH1",0.0246609124537608
97,1,"SSH1",0.0123099203475742
97,0,"SSH7_25",0.130702836004932
97,1,"SSH7_25",0.274438812454743
